,time,assetCode,assetName,volume,close,open,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevMktres1,returnsOpenPrevMktres1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres10,returnsOpenPrevMktres10,returnsOpenNextMktres10,universe,market_cap
1976564,2012-02-09 22:00:00+00:00,TSLA.O,Tesla Inc,1277968.0,32.58,32.0,0.020357031005324044,0.012658227848101113,0.015327572472395825,0.009829404729327858,0.12577747062888722,0.1400071250445316,0.2957455066527636,0.2585840295008003,0.013302192912475004,1.0,41636197.44
1978229,2012-02-10 22:00:00+00:00,TSLA.O,Tesla Inc,1874139.0,31.1,32.26,-0.04542664211172487,0.008124999999999938,-0.01914888955416514,0.006820256934703152,0.060347766791680975,0.13192982456140334,0.1952316202145616,0.2910027522809179,0.02190707796240829,1.0,58285722.900000006
1979895,2012-02-13 22:00:00+00:00,TSLA.O,Tesla Inc,1157858.0,31.49,31.55,0.012540192926044913,-0.02200867947923113,-0.012757611362006396,-0.011431859144167134,0.06493067297937083,0.06985418786029163,0.26581788070210033,0.202113694716078,0.02754746321716436,1.0,36460948.42
1981576,2012-02-14 22:00:00+00:00,TSLA.O,Tesla Inc,1811365.0,33.17,31.74,0.05335026992696101,0.00602218700475432,0.054500999756045866,-0.004418732358281592,0.1410388716890265,0.061538461538461535,0.3252620189973727,0.2509453644516669,-0.02137191017092054,1.0,60082977.050000004
1983263,2012-02-15 22:00:00+00:00,TSLA.O,Tesla Inc,2764476.0,33.6,33.1,0.012963521254145238,0.042848141146818015,0.0171344870625571,0.0433513506853673,0.1359026369168359,0.1386308909528724,0.2154762460643394,0.2982758921485701,-0.028042397542538976,1.0,92886393.60000001
1984949,2012-02-16 22:00:00+00:00,TSLA.O,Tesla Inc,2219636.0,34.18,33.5,0.0172619047619047,0.012084592145015005,0.007169941078533025,0.016630617110339113,0.12991735537190086,0.12718707940780627,0.25061013198233323,0.19326967842988446,-0.014987795293748931,1.0,75867158.48
1986638,2012-02-17 22:00:00+00:00,TSLA.O,Tesla Inc,1376645.0,34.97,33.99,0.023112931538911585,0.014626865671641953,0.02072937095713891,0.006503931737458061,0.12263242375601925,0.11772443275238408,0.16858195379012275,0.2199361832753657,-0.0548840827932626,1.0,48141275.65
1988326,2012-02-21 22:00:00+00:00,TSLA.O,Tesla Inc,1135788.0,34.5,34.87,-0.01344009150700598,0.025889967637540368,-0.014178021461121213,0.023910438567862177,0.08490566037735836,0.12122186495176845,0.11971979403126687,0.1637077958748523,0.019030110961046436,1.0,39184686.0
1990014,2012-02-22 22:00:00+00:00,TSLA.O,Tesla Inc,1654985.0,34.22,34.5,-0.00811594202898558,-0.010610840263837074,-0.004323605585499889,-0.011174609607378915,0.08291139240506329,0.08490566037735836,0.08930046737909621,0.11660257618449882,-0.010894114255571285,1.0,56633586.699999996
1991701,2012-02-23 22:00:00+00:00,TSLA.O,Tesla Inc,820345.0,34.53,33.99,0.00905902980713047,-0.014782608695652066,0.004028488179484134,-0.011379708029820591,0.08142812402129662,0.07563291139240502,0.07712459568737856,0.08045577527049376,-0.03773065246006885,1.0,28326512.85
1993387,2012-02-24 22:00:00+00:00,TSLA.O,Tesla Inc,959866.0,33.75,34.23,-0.022589052997393555,0.007060900264783677,-0.024520325293012155,0.0024713921823143192,0.035911602209944826,0.0696874999999999,0.014594706257916803,0.06315634026954085,0.022199578941691292,1.0,32395477.5
1995071,2012-02-27 22:00:00+00:00,TSLA.O,Tesla Inc,605953.0,33.62,33.41,-0.0038518518518518845,-0.02395559450774176,-0.0060722905071479575,-0.025120325367723788,0.08102893890675222,0.03564786112833218,0.03804677557187262,0.013302192912475004,0.07412262872203851,1.0,20372139.86
1996757,2012-02-28 22:00:00+00:00,TSLA.O,Tesla Inc,612183.0,33.81,33.64,0.0056513979773944465,0.006884166417240546,-7.849029525909372e-05,0.004940486052723806,0.07367418228008904,0.06624405705229798,0.039133579582704234,0.02190707796240829,0.003430947841899172,1.0,20697907.23
1998444,2012-02-29 22:00:00+00:00,TSLA.O,Tesla Inc,535684.0,33.41,33.81,-0.011830819284235572,0.005053507728894235,-0.0029859773941226,0.0005361788837633974,0.0072354537232437455,0.0652173913043479,-0.022984109761928214,0.02754746321716436,-0.02679779043478184,1.0,17897202.439999998
2000129,2012-03-01 22:00:00+00:00,TSLA.O,Tesla Inc,703435.0,34.41,33.51,0.029931158335827487,-0.008873114463176734,0.018284573660622708,-0.0019444558934017266,0.02410714285714266,0.012386706948640304,-0.024746527288345418,-0.02137191017092054,-0.052215221230240465,1.0,24205198.349999998
2001815,2012-03-02 22:00:00+00:00,TSLA.O,Tesla Inc,549971.0,34.04,34.4,-0.01075268817204289,0.026559236048940612,-0.0042077358063202595,0.017881017624971185,-0.0040959625511995945,0.02686567164179099,-0.029569500680281118,-0.028042397542538976,-0.040360828209717,1.0,18721012.84
2003501,2012-03-05 22:00:00+00:00,TSLA.O,Tesla Inc,466938.0,33.77,34.35,-0.007931844888366513,-0.0014534883720929148,4.0950489863118486e-05,0.003133138560132823,-0.03431512725193009,0.010591350397175514,-0.044767958505013764,-0.014987795293748931,-0.013763384866816471,1.0,15768496.260000002
2005188,2012-03-06 22:00:00+00:00,TSLA.O,Tesla Inc,573749.0,33.11,33.25,-0.0195439739413682,-0.03202328966521106,0.00962459753626948,-0.024535782816400988,-0.040289855072463736,-0.04645827358761101,0.017720759543485225,-0.0548840827932626,-0.014180092507378587,1.0,18996829.39
2006875,2012-03-07 22:00:00+00:00,TSLA.O,Tesla Inc,364831.0,33.12,33.12,0.000302023557837483,-0.0039097744360903075,-0.011853900945552165,0.015570088721391748,-0.032144944476914065,-0.040000000000000036,-0.016706029077419592,0.019030110961046436,0.002863492276489875,1.0,12083202.719999999
2008560,2012-03-08 22:00:00+00:00,TSLA.O,Tesla Inc,633267.0,33.07,33.11,-0.0015096618357487435,-0.0003019323671497043,-0.016593008993015634,-0.008542070315919985,-0.042282073559223865,-0.025889967637540482,-0.049923508597235884,-0.010894114255571285,0.0020766979624938678,1.0,20942139.69
2010241,2012-03-09 22:00:00+00:00,TSLA.O,Tesla Inc,1553423.0,34.74,33.2,0.050498941638947636,0.0027182120205377913,0.04436375815380513,-0.007927038477585384,0.029333333333333437,-0.030090563832894986,0.0140403868257981,-0.03773065246006885,-0.0042879251721779435,1.0,53965915.02
2011922,2012-03-12 22:00:00+00:00,TSLA.O,Tesla Inc,1964520.0,36.01,34.69,0.03655728267127212,0.04487951807228896,0.036292298038257495,0.04061586627749366,0.07108863771564544,0.03831188266985941,0.061547155869544436,0.022199578941691292,-0.02952481281004775,1.0,70742365.2
2013604,2012-03-13 22:00:00+00:00,TSLA.O,Tesla Inc,1001643.0,36.09,36.51,0.0022216051096919376,0.05246468722974917,-0.012093444087353326,0.05145367446944327,0.06743566992014194,0.0853151010701545,0.001606665330471907,0.07412262872203851,0.03274503242661813,1.0,36149295.870000005
2015283,2012-03-14 22:00:00+00:00,TSLA.O,Tesla Inc,851464.0,35.29,36.0,-0.022166805209199336,-0.01396877567789645,-0.02114066196708312,-0.0207546798009922,0.056270577671355904,0.06477373558118882,-0.0307637981399508,0.003430947841899172,0.07211565253564023,1.0,30048164.56
2016961,2012-03-15 22:00:00+00:00,TSLA.O,Tesla Inc,571596.0,35.0,35.28,-0.00821762538962878,-0.020000000000000014,-0.013729100823564015,-0.019397272084746103,0.017146178436501014,0.052820053715308964,-0.05700653892359581,-0.02679779043478184,0.07449712330363423,1.0,20005860.0
2018633,2012-03-16 22:00:00+00:00,TSLA.O,Tesla Inc,729236.0,35.32,34.9,0.009142857142857121,-0.010770975056689449,0.007963760716983959,-0.013715205660251223,0.03760282021151595,0.01453488372093026,-0.03830286306610134,-0.052215221230240465,0.055701088808694,1.0,25756615.52
2020306,2012-03-19 22:00:00+00:00,TSLA.O,Tesla Inc,1015586.0,34.98,35.26,-0.009626274065685279,0.010315186246418362,-0.013436362539582409,0.009624415764032302,0.03583061889250794,0.026491994177583637,-0.0323096289579104,-0.040360828209717,0.04302966958026391,1.0,35525198.279999994
2021981,2012-03-20 22:00:00+00:00,TSLA.O,Tesla Inc,567001.0,34.96,34.98,-0.0005717552887363198,-0.00794100964265465,0.002202622877780814,-0.009839896012699429,0.05587435819993969,0.05203007518796987,-0.016982295114796445,-0.013763384866816471,0.005333003359236523,1.0,19822354.96
2023659,2012-03-21 22:00:00+00:00,TSLA.O,Tesla Inc,607103.0,35.15,34.94,0.005434782608695564,-0.0011435105774728616,0.007086411312195676,0.00021816546783917428,0.06129227053140096,0.05495169082125595,0.004363111256592479,-0.014180092507378587,0.005062257658207181,1.0,21339670.45
2025310,2012-03-22 22:00:00+00:00,TSLA.O,Tesla Inc,522353.0,34.4,34.97,-0.021337126600284532,0.0008586147681739488,-0.014184329523133787,0.0017071188855575484,0.04021771998790436,0.05617638175777717,0.007999438690490801,0.002863492276489875,-0.005687269567363686,1.0,17968943.2
2026960,2012-03-23 22:00:00+00:00,TSLA.O,Tesla Inc,1170567.0,34.08,34.26,-0.009302325581395321,-0.02030311695739206,-0.0122543385133075,-0.01635954632709756,-0.01899827288428335,0.03192771084337332,-0.05078187848481869,0.0020766979624938678,-0.06110726025465334,1.0,39892923.36
2028612,2012-03-26 22:00:00+00:00,TSLA.O,Tesla Inc,3140891.0,37.4,35.59,0.09741784037558676,0.038820782253356834,0.07084715750762516,0.03692122319566882,0.03860038878089411,0.025944076102623503,-0.015223370022878019,-0.0042879251721779435,-0.04526538981891785,1.0,117469323.39999999
2030264,2012-03-27 22:00:00+00:00,TSLA.O,Tesla Inc,2540053.0,37.94,37.16,0.014438502673796759,0.0441135150323122,0.019621898071704863,0.030231895645536626,0.05126073704627298,0.017803341550260088,0.03273804938681865,-0.02952481281004775,-0.047916083892606716,1.0,96369610.82
2031918,2012-03-28 22:00:00+00:00,TSLA.O,Tesla Inc,954970.0,37.85,37.78,-0.0023721665788085647,0.01668460710441355,0.006664579945984964,0.019333126961100386,0.07254179654293003,0.0494444444444444,0.060755208053831576,0.03274503242661813,-0.08521004072184515,1.0,36145614.5
2033569,2012-03-29 22:00:00+00:00,TSLA.O,Tesla Inc,796335.0,37.33,38.19,-0.013738441215323749,0.010852302805717251,-0.01079629886944087,0.015256205843388009,0.0665714285714285,0.08248299319727881,0.06597024513600891,0.07211565253564023,-0.05766899334261678,1.0,29727185.549999997
2035220,2012-03-30 22:00:00+00:00,TSLA.O,Tesla Inc,886312.0,37.24,37.52,-0.002410929547280949,-0.01754385964912264,-0.00881280190243151,-0.016251376246985676,0.054360135900339834,0.07507163323782251,0.050811971849975164,0.07449712330363423,-0.06482238719204457,1.0,33006258.880000003
2036873,2012-04-02 22:00:00+00:00,TSLA.O,Tesla Inc,1028504.0,36.58,37.33,-0.01772287862513433,-0.005063965884861577,-0.029178720772704163,-0.007883721115290405,0.0457404230989138,0.05870674985819635,0.03859249518483701,0.055701088808694,-0.07443179905025979,1.0,37622676.32
2038524,2012-04-03 22:00:00+00:00,TSLA.O,Tesla Inc,1104150.0,38.01,36.7,0.03909240021869875,-0.016876506830966975,0.04420945195721696,-0.02148547291844899,0.08724256292906163,0.04917095483133238,0.08264345382888631,0.04302966958026391,-0.019113023629864574,1.0,41968741.5
2040175,2012-04-04 22:00:00+00:00,TSLA.O,Tesla Inc,4482816.0,35.0,35.27,-0.07918968692449346,-0.038964577656675714,-0.05766441296810014,-0.03626386695840069,-0.004267425320056861,0.009444762449914323,-0.0026983610901771373,0.005333003359236523,-0.0100906867060023,1.0,156898560.0
2041821,2012-04-05 22:00:00+00:00,TSLA.O,Tesla Inc,1509378.0,34.48,35.1,-0.014857142857142904,-0.004819960306209237,-0.013463334273825858,0.0024811779677432,0.0023255813953488857,0.0037174721189592312,0.0009810204530904618,0.005062257658207181,0.006356964216024143,1.0,52043353.44
2043470,2012-04-09 22:00:00+00:00,TSLA.O,Tesla Inc,1655805.0,33.15,34.1,-0.038573085846867694,-0.028490028490028463,-0.009445423233798742,-0.02768177000688966,-0.027288732394366244,-0.004670169293636839,-0.02235195152323114,-0.005687269567363686,-0.004457937922093008,1.0,54889935.75
2045122,2012-04-10 22:00:00+00:00,TSLA.O,Tesla Inc,1847669.0,32.46,33.15,-0.020814479638008976,-0.027859237536656974,0.015506502992384978,-0.0155789377761957,-0.1320855614973262,-0.0685585838718743,-0.06886207453546905,-0.06110726025465334,-0.06614580788864062,1.0,59975335.74
2046772,2012-04-11 22:00:00+00:00,TSLA.O,Tesla Inc,1105447.0,33.09,33.24,0.019408502772643388,0.002714932126697045,0.003389874929316181,0.014581666531463363,-0.12783342119135466,-0.10548977395048433,-0.06475514228474419,-0.04526538981891785,-0.08022092782678968,1.0,36579241.230000004
2048426,2012-04-12 22:00:00+00:00,TSLA.O,Tesla Inc,1034154.0,33.44,33.77,0.010577213659715756,0.015944645006016778,-0.02353644733381101,0.010623834856398465,-0.11651254953764867,-0.10614081524616192,-0.08808572919734198,-0.047916083892606716,-0.040262833435425006,1.0,34582109.76
2050080,2012-04-13 22:00:00+00:00,TSLA.O,Tesla Inc,649580.0,33.59,33.94,0.0044856459330144816,0.005034053893988588,0.031233664444095876,-0.009690420618617909,-0.1001875167425662,-0.11128567687876413,-0.045473149423643035,-0.08521004072184515,-0.07006481042946608,1.0,21819392.200000003
2051733,2012-04-16 22:00:00+00:00,TSLA.O,Tesla Inc,1099751.0,32.25,33.41,-0.03989282524560889,-0.015615792575132568,-0.03876506721871244,-0.0023294522861933577,-0.1339957035445758,-0.10954157782516004,-0.06415147017371363,-0.05766899334261678,-0.03154750849587444,1.0,35466969.75
2053388,2012-04-17 22:00:00+00:00,TSLA.O,Tesla Inc,1115538.0,32.24,32.43,-0.00031007751937983663,-0.029332535169110937,-0.0295121442336244,-0.0287514812903432,-0.11864406779661008,-0.13126171979641033,-0.06554331062406933,-0.06482238719204457,0.01667949811947677,1.0,35964945.120000005
2055041,2012-04-18 22:00:00+00:00,TSLA.O,Tesla Inc,823096.0,32.66,32.09,0.01302729528535962,-0.010484119642306444,0.02064873166354551,-0.023757775279039925,-0.14075243357011313,-0.1256130790190736,-0.08244801464096405,-0.07443179905025979,0.003678268670384739,1.0,26882315.359999996
2056694,2012-04-19 22:00:00+00:00,TSLA.O,Tesla Inc,774878.0,33.16,32.75,0.015309246785058184,0.020567154876908637,0.02599117300128815,0.023924842562139285,-0.05257142857142871,-0.07144882336263125,-0.001334838481575694,-0.019113023629864574,-0.05071870618638297,1.0,25694954.479999997
2058347,2012-04-20 22:00:00+00:00,TSLA.O,Tesla Inc,821774.0,33.16,33.14,0.0,0.011908396946564979,-0.0021092357745339453,0.016385024459217436,-0.03828306264501158,-0.055840455840455834,0.010743253351238706,-0.0100906867060023,-0.010175478813220569,1.0,27250025.839999996
2059998,2012-04-23 22:00:00+00:00,TSLA.O,Tesla Inc,890715.0,31.94,32.86,-0.03679131483715303,-0.00844900422450212,-0.02104914525431174,-0.009311732347100816,-0.036500754147812835,-0.036363636363636376,0.003042221512673603,0.006356964216024143,0.017423490194572958,1.0,28449437.1
2061649,2012-04-24 22:00:00+00:00,TSLA.O,Tesla Inc,674467.0,31.82,31.82,-0.003757044458359449,-0.03164942178940955,-0.010675252206471059,-0.02480537642969693,-0.019716574245224883,-0.04012066365007538,-0.05710929737524375,-0.004457937922093008,-0.0392394926500543,1.0,21461539.94
2063299,2012-04-25 22:00:00+00:00,TSLA.O,Tesla Inc,712133.0,32.91,32.07,0.034255185417976015,0.007856693903205425,0.016516595573445886,0.005070967114601597,-0.00543970988213982,-0.03519855595667876,-0.07264413668334506,-0.06614580788864062,0.04765068890272812,1.0,23436297.029999997
2064951,2012-04-26 22:00:00+00:00,TSLA.O,Tesla Inc,427619.0,33.49,32.96,0.017623822546338763,0.02775179295291541,0.00832572010947768,0.019863761804082985,0.0014952153110048274,-0.02398578620076996,-0.03475989661655702,-0.08022092782678968,0.02731846075948474,1.0,14320960.31
2066599,2012-04-27 22:00:00+00:00,TSLA.O,Tesla Inc,590205.0,33.34,33.6,-0.004478948939982018,0.01941747572815533,-0.007898465811479488,0.014534251105166832,-0.0074426912771657925,-0.010017678255745288,-0.08869567675143498,-0.040262833435425006,0.020626572895092912,1.0,19677434.700000003
2068250,2012-04-30 22:00:00+00:00,TSLA.O,Tesla Inc,413948.0,33.13,33.27,-0.006298740251949653,-0.009821428571428537,-0.0008612077705884683,-0.011495680913783056,0.027286821705426508,-0.0041903621670156274,-0.038080835047742484,-0.07006481042946608,-0.021363620308153374,1.0,13714097.24
2069906,2012-05-01 22:00:00+00:00,TSLA.O,Tesla Inc,658947.0,33.78,33.13,0.01961968004829462,-0.004207995190862679,0.011338266115063987,-0.0013463358362756695,0.04776674937965253,0.021584952204748875,0.013629273754750091,-0.03154750849587444,-0.0395486470011996,1.0,22259229.66
2071561,2012-05-02 22:00:00+00:00,TSLA.O,Tesla Inc,497251.0,33.94,33.5,0.004736530491414871,0.011168125565952149,0.00865871562980474,0.006840761788617243,0.03919167176974892,0.0439389217824866,0.0003858905721652248,0.01667949811947677,-0.0515370434804181,1.0,16876698.939999998
2073215,2012-05-03 22:00:00+00:00,TSLA.O,Tesla Inc,842107.0,32.46,33.91,-0.04360636417206831,0.012238805970149258,-0.02989460588188308,0.014188015548263178,-0.021109770808202533,0.0354198473282441,-0.05205608592893274,0.003678268670384739,-0.02607886338189164,1.0,27334793.220000003
2074869,2012-05-04 22:00:00+00:00,TSLA.O,Tesla Inc,1247486.0,31.83,32.32,-0.01940850277264328,-0.04688882335594213,0.002814368355332754,-0.03953613747198488,-0.04010856453558498,-0.024743512371756204,-0.02031923614456248,-0.05071870618638297,-0.04951102776196427,1.0,39707479.379999995
2076523,2012-05-07 22:00:00+00:00,TSLA.O,Tesla Inc,1157969.0,32.47,31.96,0.020106817467797636,-0.011138613861386149,0.019617968447591488,0.0040252074102543845,0.01659361302442064,-0.027388922702373697,0.010976281533334863,-0.010175478813220569,-0.01066892547121108,1.0,37599253.43
2078179,2012-05-08 22:00:00+00:00,TSLA.O,Tesla Inc,3097180.0,30.19,32.5,-0.07021866338158289,0.0168961201501876,-0.06425004945219981,0.016641506222026838,-0.05122564424890008,0.021370207416719026,-0.033574505255299175,0.017423490194572958,0.061845945919277875,1.0,93503864.2
2079833,2012-05-09 22:00:00+00:00,TSLA.O,Tesla Inc,1947828.0,30.06,30.3,-0.0043060616098046225,-0.06769230769230772,0.00528320941734146,-0.06342481289894575,-0.08659981768459424,-0.0551917680074836,-0.009222491099486987,-0.0392394926500543,0.002183349658165225,1.0,58551709.68
2081490,2012-05-10 22:00:00+00:00,TSLA.O,Tesla Inc,5556301.0,32.96,32.55,0.09647371922821037,0.0742574257425741,0.09254519861748753,0.07982459346881393,-0.015825619587936712,-0.012439320388349606,0.05944710168124431,0.04765068890272812,-0.025258453560333818,1.0,183135680.96
2083148,2012-05-11 22:00:00+00:00,TSLA.O,Tesla Inc,1221205.0,32.25,32.49,-0.02154126213592233,-0.001843317972350045,-0.015647534733359357,-0.003975642329106936,-0.032693461307738536,-0.03303571428571428,0.0411138934011896,0.02731846075948474,-0.017539899635326796,1.0,39383861.25
2084806,2012-05-14 22:00:00+00:00,TSLA.O,Tesla Inc,1380842.0,30.06,31.92,-0.06790697674418611,-0.017543859649122858,-0.04110451824883368,-0.013371551829357843,-0.09266525807425308,-0.040577096483318316,-0.010833853194528259,0.020626572895092912,0.04872371571603819,1.0,41508110.519999996
2086466,2012-05-15 22:00:00+00:00,TSLA.O,Tesla Inc,1585682.0,29.43,30.26,-0.020958083832335328,-0.05200501253132828,-0.006842061753551849,-0.039842386636926914,-0.12877442273534645,-0.0866284334440085,-0.03180731754609785,-0.021363620308153374,0.044340644384944124,1.0,46666621.26
