,time,assetCode,assetName,volume,close,open,returnsClosePrevRaw1,returnsOpenPrevRaw1,returnsClosePrevMktres1,returnsOpenPrevMktres1,returnsClosePrevRaw10,returnsOpenPrevRaw10,returnsClosePrevMktres10,returnsOpenPrevMktres10,returnsOpenNextMktres10,universe
1969653,2012-02-03 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,5700.0,51.86,51.17,0.02167060677698962,0.006490952006292794,0.003964088054651881,0.0057006022845766755,0.034716679968076036,0.015479261758284625,0.006210973339933607,0.0124976267362999,0.011423557661687973,1.0
1969654,2012-02-03 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,1141664.0,73.46,72.19,0.011288546255508123,-0.010418094585331385,0.0008962988974524598,-0.010401030589633356,0.008511806699616375,-0.006468483347095488,0.03550905389954402,-0.008193615849084731,0.04063903969563085,1.0
1971318,2012-02-06 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,12600.0,51.84,51.65,-0.00038565368299225966,0.00938049638460048,0.00012816483551150552,0.002654287138335053,0.03246365265883444,0.029910269192422005,0.00403127498516969,0.007917623712401806,-0.005952457920870171,1.0
1971319,2012-02-06 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,677822.0,72.89,72.46,-0.0077593248026153186,0.0037401302119395297,-0.007444067519659042,0.002837248542330607,-0.025795241913927347,-0.01829020457932673,0.011106846371192212,0.01805306294203611,0.025742494679782443,1.0
1972982,2012-02-07 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,13100.0,52.0,51.8899,0.0030864197530857678,0.0046447241045490814,0.0005736196431265827,0.0046412335439619656,0.032565528196980775,0.03842105263157869,-0.0009404289181971572,0.01724710111078456,-0.0027563633045499442,1.0
1972983,2012-02-07 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,521009.0,73.95,73.18,0.014542461242968763,0.009936516698869413,0.012810268065234248,0.009936476178919013,-0.013210568454763759,-0.01784995302643799,0.03630619171158488,0.033590991835342636,0.0223858873559248,1.0
1974644,2012-02-08 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,6200.0,52.2675,52.18,0.005144230769230873,0.005590683350711778,0.002463251556527535,0.004682278044990776,0.03091715976331444,0.03758202425929702,0.0067274348684476,0.012269859425993714,-0.004770512650846258,1.0
1974645,2012-02-08 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,542857.0,73.89,73.85,-0.0008113590263677527,0.009155506969117377,-0.002664596420570183,0.009033659731374287,-0.007388500806017163,0.003396739130436588,0.0283323735243954,0.06834024360987022,0.024691785847429527,1.0
1976308,2012-02-09 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,12300.0,52.38,52.22,0.002152389151958367,0.0007665772326554965,0.00020907394937354784,-0.00022383301774503994,0.03838948526569297,0.027143981117229817,0.00402267531914547,0.008592588932682822,-0.0038167225933209946,1.0
1976309,2012-02-09 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,662341.0,73.78,74.09,-0.0014886994180537405,0.0032498307379809077,-0.002774234913967494,0.003117515886364377,-0.00040644899065200857,-0.004300497244993817,0.04661049671135998,0.04192000705459208,0.03064393366227585,1.0
1977974,2012-02-10 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,9300.0,51.951,51.85,-0.008190148911798367,-0.007085407889697359,0.0008957572309472342,-0.00765508431573184,0.024977804084047817,0.024719758415153947,-0.0022834478366537407,-0.0003959020283282704,-0.010862251705863343,1.0
1977975,2012-02-10 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,2133078.0,72.74,72.7,-0.014095960965032184,-0.01876096639222491,-0.008210414911089738,-0.01927585522216582,0.002895353646766852,-0.0069662614396931435,0.04107971139129775,0.05614430370055224,0.02379075813873145,1.0
1979639,2012-02-13 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,8600.0,52.21,52.31,0.004985467074744232,0.00887174541947977,-0.0037486916573798296,0.011587052403591659,0.036941410129095915,0.03789682539682615,-0.0056300518341866135,0.017785965140324975,0.0017554248557777109,1.0
1979640,2012-02-13 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,1030724.0,73.59,73.74,0.011685455045366888,0.014305364511690843,0.005355263466984575,0.015565782474297619,0.012799339388934072,0.023598001110493705,0.06217751481172359,0.07764971616423817,0.03131072611108038,1.0
1981319,2012-02-14 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,11500.0,52.1685,51.95,-0.000794866883738643,-0.0068820493213535006,0.00043245914730441807,-0.00910185266538773,0.04066427289048491,0.029120443740094926,-0.0007625708113284738,-0.003778477038156945,0.0007300706664693754,1.0
1981320,2012-02-14 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,1074663.0,73.8,74.02,0.0028536485935590768,0.0037971250339030593,0.0036770635850971616,0.002456341440740201,0.006272157076629314,0.005160239000541633,0.04916719078373742,0.06981974132306512,0.019803051206876875,1.0
1983003,2012-02-15 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,18800.0,51.9,52.4,-0.005146783978838943,0.008662175168429709,0.0018249444757742228,0.008901403545548364,0.021251475796930645,0.03291937709441983,-0.00023423631910911288,0.001610839548610382,-0.0064821658198078785,1.0
1983004,2012-02-15 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,960930.0,73.07,73.26,0.0015076754385969784,0.0011274513289445398,0.0057312266062853655,0.0013313180971281152,0.0023225718384662923,0.0119275426378318,0.021141111190797385,0.06679434779247798,0.02731984039649498,1.0
1984691,2012-02-16 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,9300.0,52.35,52.118,0.008670520231214507,-0.005381679389312333,-0.004327470355456614,-0.002587014012264803,0.031323877068557986,0.025137686860738476,-0.0038865944984717016,0.009677192400649235,-0.000350385176746678,1.0
1984692,2012-02-16 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,652825.0,73.88,73.05,0.011085260708908027,-0.002866502866502918,0.0017635536893002414,-0.00063845214986979,0.02878017766056052,0.01289974207279698,0.05376675034669093,0.03630771808005365,-0.0019998321255926487,1.0
1986381,2012-02-17 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,4200.0,52.72,52.64,0.007067812798471795,0.010015733527763304,0.004368719377262469,0.005133209335602307,0.016583108368684932,0.028727770177838563,0.00036264357989202606,0.0037372712725534424,-0.011186239461823351,1.0
1986382,2012-02-17 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,389229.0,73.76,73.87,-0.0016242555495394886,0.011225188227241391,-0.003533482608961671,0.006486159399759116,0.015644031123273283,0.03505301251813453,0.025862335189858955,0.06814539741803224,-0.02086143659374774,1.0
1988070,2012-02-21 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,10100.0,52.31100000000001,52.76,-0.007757966616085298,0.002279635258358725,-0.008585505305694654,0.001294748377711184,0.009085648148147385,0.02149080348499499,-0.0098607846371825,0.011423557661687973,0.01651469309474242,1.0
1988071,2012-02-21 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,545464.0,73.68,73.42,-0.0010845986984807654,-0.006091782861783801,-0.0016572143206869134,-0.007072655103974153,0.02247618978850685,0.024914381074132352,0.032638610102897835,0.04063903969563085,-0.014663821023990803,1.0
1989759,2012-02-22 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,8000.0,52.13399999999999,52.23,-0.0033836095658658087,-0.010045489006822785,0.00045362311592867313,-0.010327918666614226,0.00257692307692281,0.006554262004745848,-0.00980030241682505,-0.005952457920870171,0.01564380329711211,1.0
1989760,2012-02-22 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,590787.0,73.53,73.2,-0.0020358306188916764,-0.0029964587305922885,0.000745638804451497,-0.003294156019745685,0.005768255578095127,0.01178960314149502,0.010067133441539908,0.025742494679782443,-0.012263515455386492,1.0
1991446,2012-02-23 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,6000.0,52.538000000000004,52.505,0.00774926151839428,0.005265173272066326,0.002719441770476417,0.006545216699325778,0.005175300138708483,0.0062284400153311825,-0.01125468046510671,-0.0027563633045499442,0.022746684243302256,1.0
1991447,2012-02-23 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,1023069.0,74.39,74.19,0.011695906432746872,0.013524590163935812,0.007902553869084755,0.014694975809039319,0.01835788084706147,0.016170090510636337,0.023137524978665516,0.0223858873559248,-0.033236142309553546,0.0
1993133,2012-02-24 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,1800.0,52.562,52.65,0.0004568122121146878,0.002761641748403543,-0.001582196604362586,0.0010064963122334977,0.003474608629248755,0.008234392952890746,-0.013898902017898231,-0.004770512650846258,0.028155001986799363,1.0
1993134,2012-02-24 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,738099.0,74.61,74.72,0.002957386745531476,0.007143819921821005,0.0012009048138357905,0.0057610825818814595,0.02289233817465841,0.02011422807254304,0.02599049402963193,0.024691785847429527,-0.0288714808799246,0.0
1994816,2012-02-27 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,7100.0,52.87,52.34,0.005859746584984339,-0.00588793922127151,0.004175403575536042,-0.006301778626489168,0.017689746106908318,0.009450337512054041,-0.01366323512421428,-0.0038167225933209946,0.018190881207672864,1.0
1994817,2012-02-27 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,685288.0,74.1,73.69,-0.006835544833132534,-0.013784796573875656,-0.008235035511278525,-0.014064365984706971,0.0304251443497392,0.025287546152174656,0.03497002780705361,0.03064393366227585,-0.029783093288034405,0.0
1996501,2012-02-28 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,16800.0,52.93,52.92,0.0011348590883308862,0.01108139090561755,-0.003164899430397084,0.010621983919369615,0.013790461597395387,0.011661250238959921,-0.012183952036204869,-0.010862251705863343,0.021042762889848257,1.0
1996502,2012-02-28 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,578304.0,74.51,73.96,0.005533063427799022,0.0036639978287429376,0.002374584754027042,0.0036789984749657674,0.024158790525027785,0.014530962271424253,0.028810705775095962,0.02379075813873145,-0.050406499898306166,0.0
1998189,2012-02-29 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,9400.0,52.87,53.04,-0.0011335726431145332,0.0022675736961452753,0.004515537052760161,0.0014973878116860447,0.013446811773387246,0.0209817131857557,-0.005657061109110018,0.0017554248557777109,0.012228657658575792,1.0
1998190,2012-02-29 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,834449.0,74.28,74.85,-0.003086833982014259,0.01203353163872345,0.001450781969076404,0.012379449283009323,0.018092105263158853,0.022855442696853467,0.02216920405381685,0.03131072611108038,-0.05416454985971,0.0
1999875,2012-03-01 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,7900.0,53.19,53.18,0.006052581804426582,0.0026395173453994674,-0.0011157470456937683,0.0035871294957780437,0.024855491329480728,0.014885496183207447,-0.01379044226920096,0.0007300706664693754,0.015111604848742894,1.0
1999876,2012-03-01 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,642512.0,75.04,74.25,0.010231556273558429,-0.00801603206412882,0.0038445190443740173,-0.00718777811422329,0.02696044888463045,0.01351351351351271,0.03247795575793402,0.019803051206876875,-0.043863481068480266,0.0
2001561,2012-03-02 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,9000.0,53.318000000000005,53.26,0.00240646738108663,0.0015043249341843976,0.005874172374421708,0.0002432137076430914,0.01849092645654249,0.021911815495605502,0.004777760239185668,-0.0064821658198078785,0.01431229904142292,1.0
2001562,2012-03-02 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,878680.0,73.66,74.24,-0.01839019189765445,-0.00013468013467921036,-0.01446103365494159,-0.0009281561649674374,-0.0029778018408221922,0.01629021218343607,-0.002021702849992934,0.02731984039649498,-0.03733144075580125,0.0
2003247,2012-03-05 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,7700.0,53.218,53.16,-0.001875539217525368,-0.001877581674801232,0.0021923354933008014,-0.0010151717281702763,0.009446130500758487,0.009878419452889142,0.00618204071533251,-0.000350385176746678,0.022100706797749024,1.0
2003248,2012-03-05 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,880671.0,73.24,73.51,-0.00570187347271245,-0.009832974137930606,-0.0010618790389480524,-0.008786210000893857,-0.0070498915401296935,-0.004873426289426663,-0.006891389931491854,-0.0019998321255926487,-0.01547368424898115,0.0
2004935,2012-03-06 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,3000.0,52.11,52.3,-0.020820023300387014,-0.01617757712566037,-0.00457922494552886,-0.014266740406088585,-0.003842404083270967,-0.008718726307809455,0.01192319346846343,-0.011186239461823351,0.013882394214527506,1.0
2004936,2012-03-06 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,1230118.0,71.59,71.89,-0.0225286728563634,-0.022037817983949104,-0.0008443121159090218,-0.01966399948766006,-0.02836590662323668,-0.020839008444566542,-0.021321392124890412,-0.02086143659374774,-0.016973980774603725,0.0
2006622,2012-03-07 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,7400.0,52.67,52.36,0.010746497793130859,0.0011472275334618587,0.0032436876213628968,0.0041062386501893216,0.010281198450148963,0.0024889910013399237,0.014086578029925325,0.01651469309474242,-0.0009494507811850586,1.0
2006623,2012-03-07 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,463428.0,71.72,71.57,0.001815896074871759,-0.004451244957572542,-0.007375730372895657,0.003334933442895348,-0.02461580307357647,-0.022267759562839884,-0.0216721330878858,-0.014663821023990803,-0.03882045386398852,0.0
2008307,2012-03-08 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,8900.0,53.543,53.16,0.016574900322762876,0.015278838808251647,0.005263661964503266,0.012976492841128184,0.01912901138223821,0.01247500238072585,0.01742396841470831,0.01564380329711211,-0.0030652504690103373,1.0
2008308,2012-03-08 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,556194.0,73.42,73.08,0.023703290574456748,0.02109822551348195,0.00951699368930028,0.01624194591434835,-0.013039387014382677,-0.014961585119289356,-0.014811974122233494,-0.012263515455386492,-0.02567487931769886,0.0
2009988,2012-03-09 22:00:00+00:00,RDSa.N,Royal Dutch Shell PLC,10200.0,53.81,53.92,0.004986646246942339,0.014296463506395353,0.000814322924309982,0.00986554630865566,0.02374338875994031,0.024121557454891862,0.020447189498674297,0.022746684243302256,0.015416905387309115,1.0
2009989,2012-03-09 22:00:00+00:00,RDSb.N,Royal Dutch Shell PLC,548982.0,72.34,72.37,-0.014709888313810482,-0.009715380405034836,-0.01971565434566744,-0.014453287334549838,-0.030424876021980633,-0.03145074946466708,-0.03469024265101396,-0.033236142309553546,-0.003451853601030658,0.0
